date,symbol,trade_type,direction,volume,price,pnl,units_before,units_after,remark
2025-07-16,SP,STOP_LOSS,SHORT,2,5260.0,-3800.0,1,0,平仓 STOP_LOSS SHORT 1U PnL=-3800.00
2025-08-29,SP,ENTRY,SHORT,3,5002.0,0.0,0,1,开仓 SHORT 1U@5002.0 vol=3
2025-09-30,SP,ADD_ON,SHORT,6,4882.0,0.0,1,3,加仓 +2U@4882.0 vol=6
2025-10-21,SP,STOP_LOSS,SHORT,9,5158.0,4680.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=4680.00
2025-11-04,SP,ENTRY,LONG,2,5308.0,0.0,0,1,开仓 LONG 1U@5308.0 vol=2
2025-11-06,SP,ADD_ON,LONG,2,5362.0,0.0,1,2,加仓 +1U@5362.0 vol=2
2025-11-10,SP,ADD_ON,LONG,3,5398.0,0.0,2,3,加仓 +1U@5398.0 vol=3
2025-11-21,SP,STOP_LOSS,LONG,7,5298.0,-4480.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-4480.00
2026-02-02,SP,ENTRY,SHORT,2,5298.0,0.0,0,1,开仓 SHORT 1U@5298.0 vol=2
2026-02-06,SP,ADD_ON,SHORT,2,5254.0,0.0,1,2,加仓 +1U@5254.0 vol=2
2026-02-10,SP,ADD_ON,SHORT,3,5200.0,0.0,2,3,加仓 +1U@5200.0 vol=3
2026-04-21,SP,STOP_LOSS,SHORT,7,5154.0,6260.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=6260.00
